uuid,unitsSold,unitPrice,unitCost,totalRevenue,totalCost,totalProfit
356667983,4837,421.89,364.69,2040681.93,1764005.53,276676.4
748818528,898,205.7,117.11,184718.6,105164.78,79553.82
734873187,4161,421.89,364.69,1755484.29,1517475.09,238009.2
438318288,6977,154.06,90.93,1074876.62,634418.61,440458.01
952952659,8723,81.73,56.67,712930.79,494332.41,218598.38
292887628,812,109.28,35.84,88735.36,29102.08,59633.28
142547023,1687,81.73,56.67,137878.51,95602.29,42276.22
906667172,1819,421.89,364.69,767417.91,663371.11,104046.8
360296905,8716,255.28,159.42,2225020.48,1389504.72,835515.76
398797547,1911,651.21,524.96,1244462.31,1003198.56,241263.75
287842929,7974,437.2,263.33,3486232.8,2099793.42,1386439.38
713419377,5502,9.33,6.92,51333.66,38073.84,13259.82
631825721,126,255.28,159.42,32165.28,20086.92,12078.36
419673287,9507,154.06,90.93,1464648.42,864471.51,600176.91
523885905,8336,154.06,90.93,1284244.16,757992.48,526251.68
111699903,3338,152.58,97.44,509312.04,325254.72,184057.32
220664107,8268,109.28,35.84,903527.04,296325.12,607201.92
608639848,8911,668.27,502.54,5954953.97,4478133.94,1476820.03
203800952,8085,651.21,524.96,5265032.85,4244301.6,1020731.25
254633748,639,421.89,364.69,269587.71,233036.91,36550.8
279937064,8453,651.21,524.96,5504678.13,4437486.88,1067191.25
318822228,5437,668.27,502.54,3633383.99,2732309.98,901074.01
480713069,2534,81.73,56.67,207103.82,143601.78,63502.04
495345914,2718,651.21,524.96,1769988.78,1426841.28,343147.5
162769591,5994,651.21,524.96,3903352.74,3146610.24,756742.5
703345429,4397,81.73,56.67,359366.81,249177.99,110188.82
707747256,6996,205.7,117.11,1439077.2,819301.56,619775.64
186961400,4888,152.58,97.44,745811.04,476286.72,269524.32
122286689,6204,109.28,35.84,677973.12,222351.36,455621.76
215334451,1104,421.89,364.69,465766.56,402617.76,63148.8
238028514,6782,205.7,117.11,1395057.4,794240.02,600817.38
482605206,2460,47.45,31.79,116727,78203.4,38523.6
411613357,4394,668.27,502.54,2936378.38,2208160.76,728217.62
907914292,870,152.58,97.44,132744.6,84772.8,47971.8
224681842,7205,152.58,97.44,1099338.9,702055.2,397283.7
735402333,748,47.45,31.79,35492.6,23778.92,11713.68
383874595,5878,421.89,364.69,2479869.42,2143647.82,336221.6
334209954,9007,668.27,502.54,6019107.89,4526377.78,1492730.11
920832240,3578,81.73,56.67,292429.94,202765.26,89664.68
298477780,5063,205.7,117.11,1041459.1,592927.93,448531.17
292195403,5968,651.21,524.96,3886421.28,3132961.28,753460
547346436,829,9.33,6.92,7734.57,5736.68,1997.89
779604709,1213,421.89,364.69,511752.57,442368.97,69383.6
324956548,719,668.27,502.54,480486.13,361326.26,119159.87
389700782,9976,668.27,502.54,6666661.52,5013339.04,1653322.48
900448739,1647,152.58,97.44,251299.26,160483.68,90815.58
954124248,5422,109.28,35.84,592516.16,194324.48,398191.68
167963635,3027,152.58,97.44,461859.66,294950.88,166908.78
929515731,3216,154.06,90.93,495456.96,292430.88,203026.08
746641862,6774,81.73,56.67,553639.02,383882.58,169756.44
797515857,1519,668.27,502.54,1015102.13,763358.26,251743.87
980624043,7301,109.28,35.84,797853.28,261667.84,536185.44
364765250,998,152.58,97.44,152274.84,97245.12,55029.72
339050805,1523,109.28,35.84,166433.44,54584.32,111849.12
562904536,4816,421.89,364.69,2031822.24,1756347.04,275475.2
316062772,8853,668.27,502.54,5916194.31,4448986.62,1467207.69
748574340,8637,437.2,263.33,3776096.4,2274381.21,1501715.19
830800569,1205,421.89,364.69,508377.45,439451.45,68926
503415286,625,154.06,90.93,96287.5,56831.25,39456.25
227404820,2995,152.58,97.44,456977.1,291832.8,165144.3
534068000,1444,109.28,35.84,157800.32,51752.96,106047.36
675016152,1135,437.2,263.33,496222,298879.55,197342.45
872173106,4259,651.21,524.96,2773503.39,2235804.64,537698.75
967775189,5040,421.89,364.69,2126325.6,1838037.6,288288
874371230,4732,109.28,35.84,517112.96,169594.88,347518.08
124822556,6623,152.58,97.44,1010537.34,645345.12,365192.22
122302997,1029,255.28,159.42,262683.12,164043.18,98639.94
990298879,300,152.58,97.44,45774,29232,16542
222609031,3814,9.33,6.92,35584.62,26392.88,9191.74
333344781,2983,152.58,97.44,455146.14,290663.52,164482.62
306929957,6250,154.06,90.93,962875,568312.5,394562.5
548100888,4088,205.7,117.11,840901.6,478745.68,362155.92
631906402,4001,668.27,502.54,2673748.27,2010662.54,663085.73
653707826,5527,154.06,90.93,851489.62,502570.11,348919.51
779178988,5233,81.73,56.67,427693.09,296554.11,131138.98
794306218,1716,651.21,524.96,1117476.36,900831.36,216645
555388343,607,205.7,117.11,124859.9,71085.77,53774.13
439036691,9568,81.73,56.67,781992.64,542218.56,239774.08
892175090,3290,255.28,159.42,839871.2,524491.8,315379.4
182039868,8497,205.7,117.11,1747832.9,995083.67,752749.23
246179854,8944,109.28,35.84,977400.32,320552.96,656847.36
842456376,418,109.28,35.84,45679.04,14981.12,30697.92
899043262,5735,109.28,35.84,626720.8,205542.4,421178.4
764426839,9744,9.33,6.92,90911.52,67428.48,23483.04
857405936,4325,47.45,31.79,205221.25,137491.75,67729.5
317091882,3389,205.7,117.11,697117.3,396885.79,300231.51
152908504,7879,437.2,263.33,3444698.8,2074777.07,1369921.73
994592130,768,9.33,6.92,7165.44,5314.56,1850.88
842191588,2061,152.58,97.44,314467.38,200823.84,113643.54
916068208,3795,109.28,35.84,414717.6,136012.8,278704.8
706895816,5036,154.06,90.93,775846.16,457923.48,317922.68
225660741,6883,9.33,6.92,64218.39,47630.36,16588.03
453661811,7466,81.73,56.67,610196.18,423098.22,187097.96
192510354,6947,205.7,117.11,1428997.9,813563.17,615434.73
114130198,2517,421.89,364.69,1061897.13,917924.73,143972.4
510757672,3400,651.21,524.96,2214114,1784864,429250
844941604,5852,421.89,364.69,2468900.28,2134165.88,334734.4
199543321,8158,437.2,263.33,3566677.6,2148246.14,1418431.46
427736651,5635,255.28,159.42,1438502.8,898331.7,540171.1
303007924,5633,205.7,117.11,1158708.1,659680.63,499027.47
469155967,2531,152.58,97.44,386179.98,246620.64,139559.34
290292108,2740,154.06,90.93,422124.4,249148.2,172976.2
100840175,9703,47.45,31.79,460407.35,308458.37,151948.98
755536496,8894,154.06,90.93,1370209.64,808731.42,561478.22
479429900,2816,668.27,502.54,1881848.32,1415152.64,466695.68
717881715,6007,109.28,35.84,656444.96,215290.88,441154.08
286565768,34,421.89,364.69,14344.26,12399.46,1944.8
321468389,8495,651.21,524.96,5532028.95,4459535.2,1072493.75
228888404,2020,154.06,90.93,311201.2,183678.6,127522.6
835437142,3271,668.27,502.54,2185911.17,1643808.34,542102.83
338038432,1939,255.28,159.42,494987.92,309115.38,185872.54
153928601,9749,81.73,56.67,796785.77,552475.83,244309.94
870656478,5455,255.28,159.42,1392552.4,869636.1,522916.3
896083390,9843,9.33,6.92,91835.19,68113.56,23721.63
508383166,731,81.73,56.67,59744.63,41425.77,18318.86
506042134,7968,437.2,263.33,3483609.6,2098213.44,1385396.16
857859122,8433,47.45,31.79,400145.85,268085.07,132060.78
252945458,1037,109.28,35.84,113323.36,37166.08,76157.28
150724971,1723,81.73,56.67,140820.79,97642.41,43178.38
730933988,8465,437.2,263.33,3700898,2229088.45,1471809.55
443621337,6267,9.33,6.92,58471.11,43367.64,15103.47
959148347,2165,154.06,90.93,333539.9,196863.45,136676.45
418188846,227,205.7,117.11,46693.9,26583.97,20109.93
181729161,6552,47.45,31.79,310892.4,208288.08,102604.32
781068122,4269,9.33,6.92,39829.77,29541.48,10288.29
567817056,8540,154.06,90.93,1315672.4,776542.2,539130.2
663899791,1556,651.21,524.96,1013282.76,816837.76,196445
911552655,7542,668.27,502.54,5040092.34,3790156.68,1249935.66
323324477,7753,437.2,263.33,3389611.6,2041597.49,1348014.11
232076585,5474,152.58,97.44,835222.92,533386.56,301836.36
240982806,1022,109.28,35.84,111684.16,36628.48,75055.68
473529469,6748,421.89,364.69,2846913.72,2460928.12,385985.6
223515403,2030,437.2,263.33,887516,534559.9,352956.1
205051934,8279,437.2,263.33,3619578.8,2180109.07,1439469.73
302562892,3938,9.33,6.92,36741.54,27250.96,9490.58
920784604,9481,152.58,97.44,1446610.98,923828.64,522782.34
734765899,2412,421.89,364.69,1017598.68,879632.28,137966.4
739868104,2268,421.89,364.69,956846.52,827116.92,129729.6
201765048,5616,437.2,263.33,2455315.2,1478861.28,976453.92
706443059,1055,109.28,35.84,115290.4,37811.2,77479.2
310200965,4214,154.06,90.93,649208.84,383179.02,266029.82
289650094,2754,255.28,159.42,703041.12,439042.68,263998.44
191714274,1369,152.58,97.44,208882.02,133395.36,75486.66
983629834,6781,421.89,364.69,2860836.09,2472962.89,387873.2
102945601,2746,255.28,159.42,700998.88,437767.32,263231.56
907522904,5049,255.28,159.42,1288908.72,804911.58,483997.14
525535571,6509,9.33,6.92,60728.97,45042.28,15686.69
205469930,1973,9.33,6.92,18408.09,13653.16,4754.93
366124808,3322,668.27,502.54,2219992.94,1669437.88,550555.06
146611535,4466,668.27,502.54,2984493.82,2244343.64,740150.18
556353938,6349,152.58,97.44,968730.42,618646.56,350083.86
425088346,1943,154.06,90.93,299338.58,176676.99,122661.59
452863585,1253,651.21,524.96,815966.13,657774.88,158191.25
960040986,6317,437.2,263.33,2761792.4,1663455.61,1098336.79
537294375,6200,109.28,35.84,677536,222208,455328
995610082,2003,47.45,31.79,95042.35,63675.37,31366.98
616286933,1854,668.27,502.54,1238972.58,931709.16,307263.42
900936257,5914,152.58,97.44,902358.12,576260.16,326097.96
721481883,1377,437.2,263.33,602024.4,362605.41,239418.99
370160138,7466,437.2,263.33,3264135.2,1966021.78,1298113.42
209519851,435,81.73,56.67,35552.55,24651.45,10901.1
222422349,8571,109.28,35.84,936638.88,307184.64,629454.24
462041461,7191,9.33,6.92,67092.03,49761.72,17330.31
601863515,3644,154.06,90.93,561394.64,331348.92,230045.72
385687339,2309,154.06,90.93,355724.54,209957.37,145767.17
977624261,9599,9.33,6.92,89558.67,66425.08,23133.59
912098109,8954,651.21,524.96,5830934.34,4700491.84,1130442.5
143845212,5850,668.27,502.54,3909379.5,2939859,969520.5
497914397,2790,205.7,117.11,573903,326736.9,247166.1
719666993,4311,421.89,364.69,1818767.79,1572178.59,246589.2
524776828,1980,668.27,502.54,1323174.6,995029.2,328145.4
149230229,9396,154.06,90.93,1447547.76,854378.28,593169.48
799326026,7189,437.2,263.33,3143030.8,1893079.37,1249951.43
601675546,8019,668.27,502.54,5358857.13,4029868.26,1328988.87
453202617,1580,651.21,524.96,1028911.8,829436.8,199475
871143567,9595,668.27,502.54,6412050.65,4821871.3,1590179.35
643047225,819,152.58,97.44,124963.02,79803.36,45159.66
876774919,6037,205.7,117.11,1241810.9,706993.07,534817.83
950500476,3068,109.28,35.84,335271.04,109957.12,225313.92
762710225,1760,109.28,35.84,192332.8,63078.4,129254.4
282202994,8992,437.2,263.33,3931302.4,2367863.36,1563439.04
898090112,3676,47.45,31.79,174426.2,116860.04,57566.16
469795405,1755,47.45,31.79,83274.75,55791.45,27483.3
977055203,1202,152.58,97.44,183401.16,117122.88,66278.28
869918334,7021,421.89,364.69,2962089.69,2560488.49,401601.2
918746125,6250,154.06,90.93,962875,568312.5,394562.5
164212405,2955,437.2,263.33,1291926,778140.15,513785.85
867303502,3235,437.2,263.33,1414342,851872.55,562469.45
859318244,219,47.45,31.79,10391.55,6962.01,3429.54
291867959,9070,668.27,502.54,6061208.9,4558037.8,1503171.1
286876475,1979,668.27,502.54,1322506.33,994526.66,327979.67
686580121,3170,47.45,31.79,150416.5,100774.3,49642.2
503527724,3898,109.28,35.84,425973.44,139704.32,286269.12
170580613,7449,255.28,159.42,1901580.72,1187519.58,714061.14
190912616,4140,668.27,502.54,2766637.8,2080515.6,686122.2
688010060,6321,651.21,524.96,4116298.41,3318272.16,798026.25
955671775,3370,9.33,6.92,31442.1,23320.4,8121.7
808009088,6700,668.27,502.54,4477409,3367018,1110391
129445827,4751,154.06,90.93,731939.06,432008.43,299930.63
224718320,7999,109.28,35.84,874130.72,286684.16,587446.56
668875396,3948,421.89,364.69,1665621.72,1439796.12,225825.6
657278382,2134,109.28,35.84,233203.52,76482.56,156720.96
355601108,9125,255.28,159.42,2329430,1454707.5,874722.5
449829900,3518,9.33,6.92,32822.94,24344.56,8478.38
796263587,945,152.58,97.44,144188.1,92080.8,52107.3
871513497,9066,668.27,502.54,6058535.82,4556027.64,1502508.18
222503459,2573,152.58,97.44,392588.34,250713.12,141875.22
716469800,8190,205.7,117.11,1684683,959130.9,725552.1
690961349,9673,651.21,524.96,6299154.33,5077938.08,1221216.25
803839433,2806,421.89,364.69,1183823.34,1023320.14,160503.2
883277881,408,255.28,159.42,104154.24,65043.36,39110.88
377763020,7327,651.21,524.96,4771415.67,3846381.92,925033.75
606093680,5444,421.89,364.69,2296769.16,1985372.36,311396.8
707381188,8668,651.21,524.96,5644688.28,4550353.28,1094335
791049373,7943,109.28,35.84,868011.04,284677.12,583333.92
586834561,6242,81.73,56.67,510158.66,353734.14,156424.52
794785583,3571,9.33,6.92,33317.43,24711.32,8606.11
835263764,1964,152.58,97.44,299667.12,191372.16,108294.96
198942935,490,154.06,90.93,75489.4,44555.7,30933.7
696809422,248,109.28,35.84,27101.44,8888.32,18213.12
610162055,9366,47.45,31.79,444416.7,297745.14,146671.56
540612161,8007,109.28,35.84,875004.96,286970.88,588034.08
260083568,3362,47.45,31.79,159526.9,106877.98,52648.92
960812604,4656,205.7,117.11,957739.2,545264.16,412475.04
305348098,8142,109.28,35.84,889757.76,291809.28,597948.48
976551377,2109,421.89,364.69,889766.01,769131.21,120634.8
327596271,1871,109.28,35.84,204462.88,67056.64,137406.24
731969106,4779,152.58,97.44,729179.82,465665.76,263514.06
133468711,5212,255.28,159.42,1330519.36,830897.04,499622.32
596206414,9582,154.06,90.93,1476202.92,871291.26,604911.66
654606044,1330,205.7,117.11,273581,155756.3,117824.7
263403928,5931,9.33,6.92,55336.23,41042.52,14293.71
347648894,5888,109.28,35.84,643440.64,211025.92,432414.72
552702271,5739,651.21,524.96,3737294.19,3012745.44,724548.75
594237887,7051,205.7,117.11,1450390.7,825742.61,624648.09
708242070,3422,421.89,364.69,1443707.58,1247969.18,195738.4
301013648,5482,9.33,6.92,51147.06,37935.44,13211.62
199163949,5893,47.45,31.79,279622.85,187338.47,92284.38
399616801,4347,255.28,159.42,1109702.16,692998.74,416703.42
519608533,2567,152.58,97.44,391672.86,250128.48,141544.38
246687972,9308,152.58,97.44,1420214.64,906971.52,513243.12
688716447,5356,437.2,263.33,2341643.2,1410395.48,931247.72
323867785,8530,255.28,159.42,2177538.4,1359852.6,817685.8
850628316,8676,421.89,364.69,3660317.64,3164050.44,496267.2
437796866,2676,668.27,502.54,1788290.52,1344797.04,443493.48
474484765,9441,9.33,6.92,88084.53,65331.72,22752.81
620115840,4912,651.21,524.96,3198743.52,2578603.52,620140
154426419,7064,668.27,502.54,4720659.28,3549942.56,1170716.72
227465331,901,152.58,97.44,137474.58,87793.44,49681.14
709593904,3460,421.89,364.69,1459739.4,1261827.4,197912
641485965,8807,154.06,90.93,1356806.42,800820.51,555985.91
484127843,3042,81.73,56.67,248622.66,172390.14,76232.52
768818366,9294,109.28,35.84,1015648.32,333096.96,682551.36
747168862,2725,437.2,263.33,1191370,717574.25,473795.75
641103160,5527,255.28,159.42,1410932.56,881114.34,529818.22
292857587,1923,651.21,524.96,1252276.83,1009498.08,242778.75
514980971,3168,81.73,56.67,258920.64,179530.56,79390.08
840334641,2549,154.06,90.93,392698.94,231780.57,160918.37
872092425,383,109.28,35.84,41854.24,13726.72,28127.52
733740651,9019,421.89,364.69,3805025.91,3289139.11,515886.8
619078147,7836,421.89,364.69,3305930.04,2857710.84,448219.2
342216241,8245,154.06,90.93,1270224.7,749717.85,520506.85
687578761,8690,668.27,502.54,5807266.3,4367072.6,1440193.7
259902036,9643,47.45,31.79,457560.35,306550.97,151009.38
434234893,8609,109.28,35.84,940791.52,308546.56,632244.96
405938661,5125,9.33,6.92,47816.25,35465,12351.25
340687167,5758,255.28,159.42,1469902.24,917940.36,551961.88
924466741,9107,255.28,159.42,2324834.96,1451837.94,872997.02
213576209,801,421.89,364.69,337933.89,292116.69,45817.2
384626901,8502,421.89,364.69,3586908.78,3100594.38,486314.4
984542644,6902,255.28,159.42,1761942.56,1100316.84,661625.72
280559766,2724,152.58,97.44,415627.92,265426.56,150201.36
210227096,9724,255.28,159.42,2482342.72,1550200.08,932142.64
531405961,3688,205.7,117.11,758621.6,431901.68,326719.92
172270190,7432,47.45,31.79,352648.4,236263.28,116385.12
381306111,5807,152.58,97.44,886032.06,565834.08,320197.98
677312552,691,81.73,56.67,56475.43,39158.97,17316.46
199400842,5995,651.21,524.96,3904003.95,3147135.2,756868.75
856994807,2663,152.58,97.44,406320.54,259482.72,146837.82
579830777,3667,255.28,159.42,936111.76,584593.14,351518.62
967957580,9013,9.33,6.92,84091.29,62369.96,21721.33
541736543,736,81.73,56.67,60153.28,41709.12,18444.16
591841495,7905,205.7,117.11,1626058.5,925754.55,700303.95
229258763,1618,109.28,35.84,176815.04,57989.12,118825.92
435287177,4,651.21,524.96,2604.84,2099.84,505
911538064,3224,152.58,97.44,491917.92,314146.56,177771.36
529935252,8472,47.45,31.79,401996.4,269324.88,132671.52
482715070,4971,437.2,263.33,2173321.2,1309013.43,864307.77
232426345,8975,437.2,263.33,3923870,2363386.75,1560483.25
661930406,8771,651.21,524.96,5711762.91,4604424.16,1107338.75
924401080,9677,421.89,364.69,4082629.53,3529105.13,553524.4
693324697,9040,421.89,364.69,3813885.6,3296797.6,517088
612500083,1241,152.58,97.44,189351.78,120923.04,68428.74
946038568,2690,81.73,56.67,219853.7,152442.3,67411.4
228363978,6831,255.28,159.42,1743817.68,1088998.02,654819.66
214212644,9136,47.45,31.79,433503.2,290433.44,143069.76
928633391,2112,421.89,364.69,891031.68,770225.28,120806.4
216987550,293,421.89,364.69,123613.77,106854.17,16759.6
494948947,5247,668.27,502.54,3506412.69,2636827.38,869585.31
198503911,573,109.28,35.84,62617.44,20536.32,42081.12
533951270,6901,421.89,364.69,2911462.89,2516725.69,394737.2
527902352,6892,154.06,90.93,1061781.52,626689.56,435091.96
177280986,238,152.58,97.44,36314.04,23190.72,13123.32
899323499,8663,9.33,6.92,80825.79,59947.96,20877.83
581578719,922,255.28,159.42,235368.16,146985.24,88382.92
331907975,7800,154.06,90.93,1201668,709254,492414
428485095,7116,421.89,364.69,3002169.24,2595134.04,407035.2
769796407,8718,651.21,524.96,5677248.78,4576601.28,1100647.5
424640738,9486,9.33,6.92,88504.38,65643.12,22861.26
782129418,8330,152.58,97.44,1270991.4,811675.2,459316.2
601686275,1194,205.7,117.11,245605.8,139829.34,105776.46
963047635,6051,668.27,502.54,4043701.77,3040869.54,1002832.23
316262328,7906,421.89,364.69,3335462.34,2883239.14,452223.2
331691682,3794,47.45,31.79,180025.3,120611.26,59414.04
950009524,7784,109.28,35.84,850635.52,278978.56,571656.96
832202184,5974,437.2,263.33,2611832.8,1573133.42,1038699.38
509568488,1494,152.58,97.44,227954.52,145575.36,82379.16
133719766,9505,152.58,97.44,1450272.9,926167.2,524105.7
826579844,2199,81.73,56.67,179724.27,124617.33,55106.94
